title,company_name,skills,location_city,skills_cleaned,skills_count,role
Site Reliability Engineer,Global Company,"Python basics; Shell scripting; Linux basics; Windows OS fundamentals; Cloud fundamentals (AWS, GCP, Azure); Docker basics; Kubernetes basics; Intro to monitoring (Prometheus/Grafana); TCP/IP networking; Basic CI/CD; Analytical thinking; Time management; Communication",Remote/International,"python basics, shell scripting, linux basics, windows os fundamentals, cloud fundamentals (aws, gcp, azure), docker basics, kubernetes basics, intro to monitoring (prometheus/grafana), tcp/ip networking, basic ci/cd, analytical thinking, time management, communication",15,Other Tech
Site Reliability Engineer,Global Company,"Python basics; Bash/Shell scripting; Linux administration basics; Windows fundamentals; Cloud platform basics (AWS/Azure/GCP); Docker introduction; Kubernetes introduction; Monitoring basics (Nagios, Grafana); Networking basics (TCP/IP, DNS); CI/CD fundamentals; Problem-solving; Collaboration; Communication",Remote/International,"python basics, bash/shell scripting, linux administration basics, windows fundamentals, cloud platform basics (aws/azure/gcp), docker introduction, kubernetes introduction, monitoring basics (nagios, grafana), networking basics (tcp/ip, dns), ci/cd fundamentals, problem-solving, collaboration, communication",15,Other Tech
Site Reliability Engineer,Global Company,"Python advanced; Go programming; Java scripting; Bash/Zsh scripting; Linux administration expert; Windows administration; Cloud platforms expert (AWS, Azure, GCP); Docker, Kubernetes advanced; CI/CD pipelines (Jenkins, Bamboo, GitHub Actions); Infrastructure as Code (Terraform, Ansible, Puppet, Chef); Monitoring and logging (Prometheus, Grafana, ELK Stack, Nagios, Splunk); Networking (TCP/IP, DNS, Load Balancing); Automation scripting; Distributed systems design; Security and compliance basics; Problem-solving; Collaboration; Communication",Remote/International,"python advanced, go programming, java scripting, bash/zsh scripting, linux administration expert, windows administration, cloud platforms expert (aws, azure, gcp), docker, kubernetes advanced, ci/cd pipelines (jenkins, bamboo, github actions), infrastructure as code (terraform, ansible, puppet, chef), monitoring and logging (prometheus, grafana, elk stack, nagios, splunk), networking (tcp/ip, dns, load balancing), automation scripting, distributed systems design, security and compliance basics, problem-solving, collaboration, communication",32,Other Tech
Site Reliability Engineer,Global Company,"Python advanced; Go programming; Java scripting; Bash scripting; Linux administration; Windows administration; Cloud platforms (AWS, Azure, GCP); Docker, Kubernetes advanced; CI/CD pipelines (Jenkins, Bamboo, GitHub Actions); Infrastructure as Code (Terraform, Ansible); Monitoring and logging tools (Prometheus, Grafana, ELK Stack); Networking (TCP/IP, DNS, Load Balancing, CDN); Automation scripting; Distributed systems management; Security and compliance basics; Problem-solving; Collaboration; Communication; Time management",Remote/International,"python advanced, go programming, java scripting, bash scripting, linux administration, windows administration, cloud platforms (aws, azure, gcp), docker, kubernetes advanced, ci/cd pipelines (jenkins, bamboo, github actions), infrastructure as code (terraform, ansible), monitoring and logging tools (prometheus, grafana, elk stack), networking (tcp/ip, dns, load balancing, cdn), automation scripting, distributed systems management, security and compliance basics, problem-solving, collaboration, communication, time management",30,Other Tech
Site Reliability Engineer,Global Company,"Python, Go, Java; Bash/Zsh scripting; Linux administration expert; Windows server administration; AWS, Azure, GCP advanced; Docker, Kubernetes expert; CI/CD pipelines expert (Jenkins, Bamboo, GitHub Actions); IaC (Terraform, Ansible, Puppet, Chef); Monitoring and logging (Prometheus, Grafana, ELK Stack, Nagios, Splunk); Networking (TCP/IP, DNS, Load Balancing, CDN); Automation and scripting; Distributed systems design; Security and compliance knowledge; Problem-solving; Leadership; Collaboration; Communication; Time management",Remote/International,"python, go, java, bash/zsh scripting, linux administration expert, windows server administration, aws, azure, gcp advanced, docker, kubernetes expert, ci/cd pipelines expert (jenkins, bamboo, github actions), iac (terraform, ansible, puppet, chef), monitoring and logging (prometheus, grafana, elk stack, nagios, splunk), networking (tcp/ip, dns, load balancing, cdn), automation and scripting, distributed systems design, security and compliance knowledge, problem-solving, leadership, collaboration, communication, time management",35,Other Tech
Site Reliability Engineer,Global Company,"Python advanced; Go, Java; Bash scripting expert; Linux/Windows administration; Cloud platforms (AWS, Azure, GCP); Docker, Kubernetes; CI/CD pipelines (Jenkins, Bamboo, GitHub Actions); Infrastructure as Code (Terraform, Ansible, Puppet); Monitoring (Prometheus, Grafana, ELK Stack, Nagios, Splunk); Networking (TCP/IP, DNS, Load Balancing, CDN); Automation scripting; Distributed systems architecture; Security and compliance basics; Problem-solving; Leadership; Collaboration; Communication",Remote/International,"python advanced, go, java, bash scripting expert, linux/windows administration, cloud platforms (aws, azure, gcp), docker, kubernetes, ci/cd pipelines (jenkins, bamboo, github actions), infrastructure as code (terraform, ansible, puppet), monitoring (prometheus, grafana, elk stack, nagios, splunk), networking (tcp/ip, dns, load balancing, cdn), automation scripting, distributed systems architecture, security and compliance basics, problem-solving, leadership, collaboration, communication",32,Other Tech
Site Reliability Engineer,Global Company,"Python, Go, Java; Bash/Zsh scripting; Linux expert; Windows server administration; AWS, Azure, GCP advanced; Docker, Kubernetes expert; CI/CD pipelines (Jenkins, Bamboo, GitHub Actions); Infrastructure as Code (Terraform, Ansible, Puppet, Chef); Monitoring and logging (Prometheus, Grafana, ELK Stack, Nagios, Splunk); Networking (TCP/IP, DNS, Load Balancing, CDN); Automation scripting; Distributed systems design and management; Security and compliance knowledge; Problem-solving; Leadership; Collaboration; Communication",Remote/International,"python, go, java, bash/zsh scripting, linux expert, windows server administration, aws, azure, gcp advanced, docker, kubernetes expert, ci/cd pipelines (jenkins, bamboo, github actions), infrastructure as code (terraform, ansible, puppet, chef), monitoring and logging (prometheus, grafana, elk stack, nagios, splunk), networking (tcp/ip, dns, load balancing, cdn), automation scripting, distributed systems design and management, security and compliance knowledge, problem-solving, leadership, collaboration, communication",34,Other Tech
Site Reliability Engineer,Global Company,"Python advanced; Go, Java; Bash scripting; Linux/Windows administration; AWS, Azure, GCP; Docker, Kubernetes; CI/CD pipelines (Jenkins, GitHub Actions); Infrastructure as Code (Terraform, Ansible, Puppet); Monitoring (Prometheus, Grafana, ELK Stack, Nagios, Splunk); Networking (TCP/IP, DNS, Load Balancing, CDN); Automation scripting; Distributed systems; Security and compliance; Problem-solving; Leadership; Collaboration; Communication",Remote/International,"python advanced, go, java, bash scripting, linux/windows administration, aws, azure, gcp, docker, kubernetes, ci/cd pipelines (jenkins, github actions), infrastructure as code (terraform, ansible, puppet), monitoring (prometheus, grafana, elk stack, nagios, splunk), networking (tcp/ip, dns, load balancing, cdn), automation scripting, distributed systems, security and compliance, problem-solving, leadership, collaboration, communication",31,Other Tech
Site Reliability Engineer,Global Company,"Python, Go; Bash/Zsh scripting; Linux/Windows; AWS, Azure, GCP expert; Docker, Kubernetes; CI/CD (Jenkins, Bamboo, GitHub Actions); IaC (Terraform, Ansible, Puppet, Chef); Monitoring (Prometheus, Grafana, ELK, Nagios, Splunk); Networking; Distributed systems design; Automation; Security compliance; Problem-solving; Leadership; Collaboration; Communication",Remote/International,"python, go, bash/zsh scripting, linux/windows, aws, azure, gcp expert, docker, kubernetes, ci/cd (jenkins, bamboo, github actions), iac (terraform, ansible, puppet, chef), monitoring (prometheus, grafana, elk, nagios, splunk), networking, distributed systems design, automation, security compliance, problem-solving, leadership, collaboration, communication",29,Other Tech
Site Reliability Engineer,Global Company,"Python advanced; Go, Java; Bash/Zsh scripting; Linux administration; Windows server; Cloud (AWS, Azure, GCP); Docker, Kubernetes advanced; CI/CD pipelines; IaC (Terraform, Ansible); Monitoring & logging (Prometheus, Grafana, ELK); Networking (TCP/IP, DNS, Load Balancing, CDN); Automation; Distributed systems; Security compliance; Problem-solving; Leadership; Collaboration; Communication",Remote/International,"python advanced, go, java, bash/zsh scripting, linux administration, windows server, cloud (aws, azure, gcp), docker, kubernetes advanced, ci/cd pipelines, iac (terraform, ansible), monitoring & logging (prometheus, grafana, elk), networking (tcp/ip, dns, load balancing, cdn), automation, distributed systems, security compliance, problem-solving, leadership, collaboration, communication",28,Other Tech
Site Reliability Engineer,Global Company,"Python, Go, Java; Bash/Zsh scripting; Linux expert; Windows server; Cloud expert (AWS, Azure, GCP); Docker, Kubernetes; CI/CD pipelines (Jenkins, GitHub Actions); IaC (Terraform, Ansible, Puppet); Monitoring & logging (Prometheus, Grafana, ELK, Nagios, Splunk); Networking (TCP/IP, DNS, CDN, Load Balancing); Automation; Distributed systems; Security compliance; Problem-solving; Leadership; Collaboration; Communication",Remote/International,"python, go, java, bash/zsh scripting, linux expert, windows server, cloud expert (aws, azure, gcp), docker, kubernetes, ci/cd pipelines (jenkins, github actions), iac (terraform, ansible, puppet), monitoring & logging (prometheus, grafana, elk, nagios, splunk), networking (tcp/ip, dns, cdn, load balancing), automation, distributed systems, security compliance, problem-solving, leadership, collaboration, communication",32,Other Tech
Site Reliability Engineer,Global Company,"Python, Go, Java; Bash/Zsh scripting; Linux/Windows administration; AWS, Azure, GCP advanced; Docker, Kubernetes expert; CI/CD pipelines; IaC (Terraform, Ansible, Puppet, Chef); Monitoring & logging tools; Networking; Automation; Distributed systems; Security compliance; Problem-solving; Leadership; Collaboration; Communication",Remote/International,"python, go, java, bash/zsh scripting, linux/windows administration, aws, azure, gcp advanced, docker, kubernetes expert, ci/cd pipelines, iac (terraform, ansible, puppet, chef), monitoring & logging tools, networking, automation, distributed systems, security compliance, problem-solving, leadership, collaboration, communication",24,Other Tech
Site Reliability Engineer,Global Company,"Python, Go, Java; Bash/Zsh scripting; Linux expert; Windows server; Cloud platforms expert; Docker, Kubernetes; CI/CD pipelines; IaC (Terraform, Ansible, Puppet); Monitoring & logging (Prometheus, Grafana, ELK, Nagios, Splunk); Networking (TCP/IP, DNS, Load Balancing, CDN); Automation; Distributed systems design; Security compliance; Problem-solving; Leadership; Collaboration; Communication",Remote/International,"python, go, java, bash/zsh scripting, linux expert, windows server, cloud platforms expert, docker, kubernetes, ci/cd pipelines, iac (terraform, ansible, puppet), monitoring & logging (prometheus, grafana, elk, nagios, splunk), networking (tcp/ip, dns, load balancing, cdn), automation, distributed systems design, security compliance, problem-solving, leadership, collaboration, communication",29,Other Tech
Site Reliability Engineer,Global Company,"Python, Go, Java; Bash/Zsh scripting; Linux/Windows administration; Cloud platforms expert; Docker, Kubernetes; CI/CD pipelines; IaC (Terraform, Ansible, Puppet, Chef); Monitoring & logging; Networking; Automation; Distributed systems; Security and compliance; Problem-solving; Leadership; Collaboration; Communication",Remote/International,"python, go, java, bash/zsh scripting, linux/windows administration, cloud platforms expert, docker, kubernetes, ci/cd pipelines, iac (terraform, ansible, puppet, chef), monitoring & logging, networking, automation, distributed systems, security and compliance, problem-solving, leadership, collaboration, communication",22,Other Tech
Site Reliability Engineer,Global Company,"Python, Go, Java; Bash/Zsh scripting; Linux/Windows expert; Cloud platforms (AWS, Azure, GCP); Docker, Kubernetes expert; CI/CD pipelines (Jenkins, GitHub Actions, Bamboo); IaC (Terraform, Ansible, Puppet, Chef); Monitoring & logging (Prometheus, Grafana, ELK, Nagios, Splunk); Networking (TCP/IP, DNS, Load Balancing, CDN); Automation; Distributed systems architecture; Security compliance; Problem-solving; Leadership; Collaboration; Communication",Remote/International,"python, go, java, bash/zsh scripting, linux/windows expert, cloud platforms (aws, azure, gcp), docker, kubernetes expert, ci/cd pipelines (jenkins, github actions, bamboo), iac (terraform, ansible, puppet, chef), monitoring & logging (prometheus, grafana, elk, nagios, splunk), networking (tcp/ip, dns, load balancing, cdn), automation, distributed systems architecture, security compliance, problem-solving, leadership, collaboration, communication",33,Other Tech
Site Reliability Engineer,Global Company,"Python, Go, Java; Bash/Zsh scripting; Linux/Windows; Cloud platforms expert; Docker, Kubernetes; CI/CD pipelines; IaC (Terraform, Ansible, Puppet, Chef); Monitoring & logging; Networking; Automation; Distributed systems design; Security and compliance; Problem-solving; Leadership; Collaboration; Communication",Remote/International,"python, go, java, bash/zsh scripting, linux/windows, cloud platforms expert, docker, kubernetes, ci/cd pipelines, iac (terraform, ansible, puppet, chef), monitoring & logging, networking, automation, distributed systems design, security and compliance, problem-solving, leadership, collaboration, communication",22,Other Tech
Site Reliability Engineer,Global Company,"Python, Go, Java; Bash/Zsh scripting; Linux/Windows administration expert; Cloud platforms expert; Docker, Kubernetes expert; CI/CD pipelines expert; IaC (Terraform, Ansible, Puppet, Chef); Monitoring & logging expert (Prometheus, Grafana, ELK, Nagios, Splunk); Networking (TCP/IP, DNS, Load Balancing, CDN); Automation; Distributed systems architecture; Security and compliance; Problem-solving; Leadership; Collaboration; Communication",Remote/International,"python, go, java, bash/zsh scripting, linux/windows administration expert, cloud platforms expert, docker, kubernetes expert, ci/cd pipelines expert, iac (terraform, ansible, puppet, chef), monitoring & logging expert (prometheus, grafana, elk, nagios, splunk), networking (tcp/ip, dns, load balancing, cdn), automation, distributed systems architecture, security and compliance, problem-solving, leadership, collaboration, communication",29,Other Tech
Software Developer - Entry Level,Global Company,Java; Python; C++; HTML; CSS; JavaScript; SQL; Git; Problem-solving; Collaboration,Remote/International,"java, python, c++, html, css, javascript, sql, git, problem-solving, collaboration",10,Software Engineering
Software Developer - Entry Level,Global Company,Java; Python; C++; HTML; CSS; JavaScript; SQL; Git; Teamwork; Problem-solving,Remote/International,"java, python, c++, html, css, javascript, sql, git, teamwork, problem-solving",10,Software Engineering
Software Developer - Entry Level,Global Company,Java; Python; C++; HTML; CSS; JavaScript; SQL; Git; Problem-solving; Teamwork,Remote/International,"java, python, c++, html, css, javascript, sql, git, problem-solving, teamwork",10,Software Engineering
Software Developer - Entry Level,Global Company,Java; Python; C++; HTML; CSS; JavaScript; SQL; Git; Analytical thinking; Collaboration,Remote/International,"java, python, c++, html, css, javascript, sql, git, analytical thinking, collaboration",10,Software Engineering
Software Developer - Entry Level,Global Company,Java; Python; C++; HTML; CSS; JavaScript; SQL; Git; Problem-solving; Communication,Remote/International,"java, python, c++, html, css, javascript, sql, git, problem-solving, communication",10,Software Engineering
Software Developer - Entry Level,Global Company,JavaScript; Python; Java; Angular; React; SQL; NoSQL; Git; Collaboration; Problem-solving,Remote/International,"javascript, python, java, angular, react, sql, nosql, git, collaboration, problem-solving",10,Software Engineering
Software Developer - Entry Level,Global Company,Java; Kotlin; Swift; Android Studio; Xcode; SQL; NoSQL; Git; Teamwork; Analytical thinking,Remote/International,"java, kotlin, swift, android studio, xcode, sql, nosql, git, teamwork, analytical thinking",10,Software Engineering
Software Developer - Entry Level,Global Company,"Python; SQL; Git; ML libraries (scikit-learn, pandas); Problem-solving; Collaboration",Remote/International,"python, sql, git, ml libraries (scikit-learn, pandas), problem-solving, collaboration",7,Software Engineering
Software Developer - Entry Level,Global Company,Python; Java; Git; AWS basics; Azure basics; SQL; NoSQL; Teamwork; Problem-solving,Remote/International,"python, java, git, aws basics, azure basics, sql, nosql, teamwork, problem-solving",9,Software Engineering
Software Developer - Experienced,Global Company,Java; Python; C++; JavaScript/TypeScript; React; Angular; Vue.js; Node.js; Django; Spring Boot; SQL; NoSQL; Git; Agile/Scrum,Remote/International,"java, python, c++, javascript/typescript, react, angular, vue.js, node.js, django, spring boot, sql, nosql, git, agile/scrum",14,Software Engineering
Software Developer - Experienced,Global Company,Java; Python; C++; React; Angular; Node.js; SQL; NoSQL; Git; Docker; Kubernetes; CI/CD; Agile/Scrum,Remote/International,"java, python, c++, react, angular, node.js, sql, nosql, git, docker, kubernetes, ci/cd, agile/scrum",13,Software Engineering
Software Developer - Experienced,Global Company,Java; Python; C#; Angular; React; Node.js; SQL; NoSQL; AWS; Git; CI/CD; Agile/Scrum,Remote/International,"java, python, c#, angular, react, node.js, sql, nosql, aws, git, ci/cd, agile/scrum",12,Software Engineering
Software Developer - Experienced,Global Company,Java; Python; React; Angular; Vue.js; Node.js; SQL; NoSQL; AWS; Docker; Kubernetes; Git; Agile/Scrum,Remote/International,"java, python, react, angular, vue.js, node.js, sql, nosql, aws, docker, kubernetes, git, agile/scrum",13,Software Engineering
Software Developer - Experienced,Global Company,Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Azure; Docker; Kubernetes; Git; CI/CD; Agile/Scrum,Remote/International,"java, python, c#, react, angular, node.js, sql, nosql, aws, azure, docker, kubernetes, git, ci/cd, agile/scrum",15,Software Engineering
Software Developer - Experienced,Global Company,Java; Python; C++; Angular; React; Node.js; SQL; NoSQL; AWS; Docker; Kubernetes; Git; CI/CD; Agile/Scrum; Microservices,Remote/International,"java, python, c++, angular, react, node.js, sql, nosql, aws, docker, kubernetes, git, ci/cd, agile/scrum, microservices",15,Software Engineering
Software Developer - Experienced,Global Company,Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Azure; Docker; Kubernetes; Git; CI/CD; Agile/Scrum; Microservices,Remote/International,"java, python, c#, react, angular, node.js, sql, nosql, aws, azure, docker, kubernetes, git, ci/cd, agile/scrum, microservices",16,Software Engineering
Software Developer - Experienced,Global Company,Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Docker; Kubernetes; Git; CI/CD; Microservices; Team Leadership,Remote/International,"java, python, c#, react, angular, node.js, sql, nosql, aws, docker, kubernetes, git, ci/cd, microservices, team leadership",15,Software Engineering
Software Developer - Experienced,Global Company,Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Docker; Kubernetes; Git; CI/CD; Microservices; Agile; Team Leadership,Remote/International,"java, python, c#, react, angular, node.js, sql, nosql, aws, docker, kubernetes, git, ci/cd, microservices, agile, team leadership",16,Software Engineering
Software Developer - Experienced,Global Company,Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Azure; Docker; Kubernetes; Git; CI/CD; Microservices; Team Leadership,Remote/International,"java, python, c#, react, angular, node.js, sql, nosql, aws, azure, docker, kubernetes, git, ci/cd, microservices, team leadership",16,Software Engineering
Software Developer - Experienced,Global Company,Java; Python; C#; React; Angular; Node.js; SQL; NoSQL; AWS; Docker; Kubernetes; Git; CI/CD; Microservices; Agile; Team Leadership,Remote/International,"java, python, c#, react, angular, node.js, sql, nosql, aws, docker, kubernetes, git, ci/cd, microservices, agile, team leadership",16,Software Engineering
Software Engineer - Entry Level,Global Company,Python; JavaScript; Git; React; MySQL; Data Structures; Algorithms; VS Code; Jira,Remote/International,"python, javascript, git, react, mysql, data structures, algorithms, vs code, jira",9,Software Engineering
Software Engineer - Entry Level,Global Company,Java; SQL; Git; REST APIs; IntelliJ; GitHub,Remote/International,"java, sql, git, rest apis, intellij, github",6,Software Engineering
Software Engineer - Entry Level,Global Company,JavaScript; Vue.js; HTML; CSS; APIs; Git; VS Code; Figma,Remote/International,"javascript, vue.js, html, css, apis, git, vs code, figma",8,Software Engineering
Software Engineer - Entry Level,Global Company,Python; Django; SQL; Git; PyCharm; Trello,Remote/International,"python, django, sql, git, pycharm, trello",6,Software Engineering
Software Engineer - Entry Level,Global Company,C++; Unity; Git; Visual Studio; Game Development,Remote/International,"c++, unity, git, visual studio, game development",5,Software Engineering
Software Engineer - Entry Level,Global Company,Python; Java; Git; Cybersecurity Basics; IntelliJ; Jira,Remote/International,"python, java, git, cybersecurity basics, intellij, jira",6,Software Engineering
Software Engineer - Entry Level,Global Company,Node.js; MongoDB; Git; APIs; VS Code; Postman,Remote/International,"node.js, mongodb, git, apis, vs code, postman",6,Software Engineering
Software Engineer - Entry Level,Global Company,Python; REST APIs; Git; Machine Learning Basics; Jupyter Notebook; Azure,Remote/International,"python, rest apis, git, machine learning basics, jupyter notebook, azure",6,Software Engineering
Software Engineer - Entry Level,Global Company,Angular; JavaScript; HTML; CSS; Responsive Design; VS Code; Figma,Remote/International,"angular, javascript, html, css, responsive design, vs code, figma",7,Software Engineering
Software Engineer - Entry Level,Global Company,Rust; Git; IoT Basics; Data Structures; VS Code; Docker,Remote/International,"rust, git, iot basics, data structures, vs code, docker",6,Software Engineering
Software Engineer - Experienced,Global Company,Python; JavaScript; React; Node.js; Git; SQL; REST APIs; Docker; Agile; Unit Testing,Remote/International,"python, javascript, react, node.js, git, sql, rest apis, docker, agile, unit testing",10,Software Engineering
Software Engineer - Experienced,Global Company,Java; Spring Boot; SQL; Git; REST APIs; AWS; Docker; Kubernetes; Agile; Debugging,Remote/International,"java, spring boot, sql, git, rest apis, aws, docker, kubernetes, agile, debugging",10,Software Engineering
Software Engineer - Experienced,Global Company,Python; Django; REST APIs; SQL; Git; CI/CD; Docker; Agile; Testing; Mentoring,Remote/International,"python, django, rest apis, sql, git, ci/cd, docker, agile, testing, mentoring",10,Software Engineering
Software Engineer - Experienced,Global Company,JavaScript; Angular; TypeScript; HTML; CSS; Git; Testing; Agile; REST APIs; Team Leadership,Remote/International,"javascript, angular, typescript, html, css, git, testing, agile, rest apis, team leadership",10,Software Engineering
Software Engineer - Experienced,Global Company,Java; Spring Boot; Microservices; SQL; Git; Docker; Kubernetes; AWS; Agile; Mentoring,Remote/International,"java, spring boot, microservices, sql, git, docker, kubernetes, aws, agile, mentoring",10,Software Engineering
Software Engineer - Experienced,Global Company,Python; Machine Learning; REST APIs; SQL; Git; Docker; Agile; Testing; AWS; CI/CD,Remote/International,"python, machine learning, rest apis, sql, git, docker, agile, testing, aws, ci/cd",10,Software Engineering
Software Engineer - Experienced,Global Company,Node.js; Express; MongoDB; Git; Docker; Kubernetes; CI/CD; Agile; Testing; Mentoring,Remote/International,"node.js, express, mongodb, git, docker, kubernetes, ci/cd, agile, testing, mentoring",10,Software Engineering
Software Engineer - Experienced,Global Company,React; Redux; JavaScript; HTML; CSS; Git; Agile; Testing; REST APIs; Mentoring,Remote/International,"react, redux, javascript, html, css, git, agile, testing, rest apis, mentoring",10,Software Engineering
Software Engineer - Experienced,Global Company,Python; Django; REST APIs; PostgreSQL; Git; Docker; AWS; CI/CD; Agile; Team Leadership,Remote/International,"python, django, rest apis, postgresql, git, docker, aws, ci/cd, agile, team leadership",10,Software Engineering
Software Engineer - Experienced,Global Company,JavaScript; Angular; TypeScript; HTML; CSS; Git; Docker; CI/CD; Agile; Team Leadership,Remote/International,"javascript, angular, typescript, html, css, git, docker, ci/cd, agile, team leadership",10,Software Engineering
Software Tester (SDET),Global Company,Java basics; Python basics; C# basics; Selenium WebDriver basics; Cypress basics; Functional testing; Regression testing; API testing basics; Postman basics; JMeter basics; Agile/Scrum understanding; Communication; Teamwork; Attention to detail; Problem-solving,Remote/International,"java basics, python basics, c# basics, selenium webdriver basics, cypress basics, functional testing, regression testing, api testing basics, postman basics, jmeter basics, agile/scrum understanding, communication, teamwork, attention to detail, problem-solving",15,Software Engineering
Software Tester (SDET),Global Company,Java basics; Python basics; C# basics; Selenium WebDriver basics; Cypress basics; Functional testing; Regression testing; API testing basics; Postman; Basic Jenkins; Teamwork; Communication; Attention to detail,Remote/International,"java basics, python basics, c# basics, selenium webdriver basics, cypress basics, functional testing, regression testing, api testing basics, postman, basic jenkins, teamwork, communication, attention to detail",13,Software Engineering
Software Tester (SDET),Global Company,Java basics; Python basics; C# basics; Selenium basics; Cypress basics; Functional and regression testing; API testing; Postman; JMeter basics; Agile understanding; Communication; Teamwork; Problem-solving,Remote/International,"java basics, python basics, c# basics, selenium basics, cypress basics, functional and regression testing, api testing, postman, jmeter basics, agile understanding, communication, teamwork, problem-solving",13,Software Engineering
Software Tester (SDET),Global Company,Java basics; Python basics; C# basics; Selenium WebDriver basics; Cypress basics; Functional testing; Regression testing; API testing; Jenkins basics; Agile/Scrum knowledge; Communication; Attention to detail; Teamwork,Remote/International,"java basics, python basics, c# basics, selenium webdriver basics, cypress basics, functional testing, regression testing, api testing, jenkins basics, agile/scrum knowledge, communication, attention to detail, teamwork",13,Software Engineering
Software Tester (SDET),Global Company,Java basics; Python basics; C# basics; Selenium basics; Cypress basics; API testing; Functional testing; Regression testing; Postman; Jenkins basics; Teamwork; Communication; Problem-solving,Remote/International,"java basics, python basics, c# basics, selenium basics, cypress basics, api testing, functional testing, regression testing, postman, jenkins basics, teamwork, communication, problem-solving",13,Software Engineering
Software Tester (SDET),Global Company,"Advanced Java; Advanced Python; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD integration (Jenkins, Bamboo); Performance testing; Agile leadership; Team collaboration; Code review; Test data management",Remote/International,"advanced java, advanced python, c# advanced, selenium webdriver, cypress, testng, jmeter, appium, api testing advanced, ci/cd integration (jenkins, bamboo), performance testing, agile leadership, team collaboration, code review, test data management",16,Software Engineering
Software Tester (SDET),Global Company,Advanced Java; Advanced Python; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD integration; Performance and load testing; Agile leadership; Mentoring; Cross-team collaboration; Test automation strategy,Remote/International,"advanced java, advanced python, c# advanced, selenium webdriver, cypress, testng, jmeter, appium, api testing advanced, ci/cd integration, performance and load testing, agile leadership, mentoring, cross-team collaboration, test automation strategy",15,Software Engineering
Software Tester (SDET),Global Company,"Advanced Java; Python advanced; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD integration (Jenkins, Azure DevOps); Performance and load testing; Code review; Agile leadership; Mentoring; Team collaboration; Defect management metrics",Remote/International,"advanced java, python advanced, c# advanced, selenium webdriver, cypress, testng, jmeter, appium, api testing advanced, ci/cd integration (jenkins, azure devops), performance and load testing, code review, agile leadership, mentoring, team collaboration, defect management metrics",17,Software Engineering
Software Tester (SDET),Global Company,Advanced Java; Python advanced; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing; CI/CD integration; Performance testing; Agile leadership; Mentoring; Cross-team collaboration; Code review; Test automation,Remote/International,"advanced java, python advanced, c# advanced, selenium webdriver, cypress, testng, jmeter, appium, api testing, ci/cd integration, performance testing, agile leadership, mentoring, cross-team collaboration, code review, test automation",16,Software Engineering
Software Tester (SDET),Global Company,"Advanced Java; Advanced Python; C# advanced; Selenium WebDriver; Cypress; TestNG; JMeter; Appium; API Testing advanced; CI/CD (Jenkins, Bamboo, Azure DevOps); Performance and load testing; Agile leadership; Cross-team collaboration; Code review; Test data management; Metrics-driven QA",Remote/International,"advanced java, advanced python, c# advanced, selenium webdriver, cypress, testng, jmeter, appium, api testing advanced, ci/cd (jenkins, bamboo, azure devops), performance and load testing, agile leadership, cross-team collaboration, code review, test data management, metrics-driven qa",18,Software Engineering
Software Tester (SDET),Global Company,Java basics; Python basics; C# basics; Selenium WebDriver basics; Cypress basics; API testing; Functional testing; Regression testing; Postman basics; Jenkins basics; Communication; Teamwork; Problem-solving,Remote/International,"java basics, python basics, c# basics, selenium webdriver basics, cypress basics, api testing, functional testing, regression testing, postman basics, jenkins basics, communication, teamwork, problem-solving",13,Software Engineering
Software Tester (SDET),Global Company,Java basics; Python basics; C# basics; Selenium basics; Cypress basics; Functional testing; Regression testing; API testing; Postman; Teamwork; Communication; Attention to detail,Remote/International,"java basics, python basics, c# basics, selenium basics, cypress basics, functional testing, regression testing, api testing, postman, teamwork, communication, attention to detail",12,Software Engineering
Software Tester (SDET),Global Company,Java basics; Python basics; C# basics; Selenium basics; Cypress basics; Functional and regression testing; API testing; Postman; Jenkins basics; Teamwork; Communication; Problem-solving,Remote/International,"java basics, python basics, c# basics, selenium basics, cypress basics, functional and regression testing, api testing, postman, jenkins basics, teamwork, communication, problem-solving",12,Software Engineering
Software Tester (SDET),Global Company,Java basics; Python basics; C# basics; Selenium basics; Cypress basics; Functional testing; Regression testing; API testing; Postman basics; Jenkins basics; Communication; Teamwork; Attention to detail,Remote/International,"java basics, python basics, c# basics, selenium basics, cypress basics, functional testing, regression testing, api testing, postman basics, jenkins basics, communication, teamwork, attention to detail",13,Software Engineering
Software Tester (SDET),Global Company,Java basics; Python basics; C# basics; Selenium WebDriver basics; Cypress basics; Functional testing; Regression testing; API testing; Postman basics; Teamwork; Communication; Problem-solving,Remote/International,"java basics, python basics, c# basics, selenium webdriver basics, cypress basics, functional testing, regression testing, api testing, postman basics, teamwork, communication, problem-solving",12,Software Engineering
